510,44,14,closed,14
511,44,15,closed,15
512,44,16,closed,16
513,45,1,closed,1
514,45,2,closed,2
515,45,3,closed,3
516,45,4,closed,4
517,45,5,closed,5
518,45,6,closed,6
519,45,7,closed,7
520,45,8,closed,8
521,45,9,closed,9
522,45,10,closed,10
523,45,11,closed,11
524,45,12,closed,12
525,45,13,closed,13
526,45,14,open,14
527,45,15,closed,15
528,45,16,closed,16
529,46,1,closed,1
530,46,2,closed,2
531,46,3,closed,3
532,46,4,closed,4
533,46,5,closed,5
534,46,6,closed,6
535,46,7,closed,7
536,46,8,closed,8
537,46,9,closed,9
538,46,10,closed,10
539,46,11,closed,11
540,46,12,closed,12
541,46,13,closed,13
542,46,14,closed,14
543,46,15,open,15
544,46,16,closed,16
545,47,1,closed,1
546,47,2,closed,2
547,47,3,closed,3
548,47,4,closed,4
549,47,5,closed,5
550,47,6,closed,6
551,47,7,closed,7
552,47,8,closed,8
553,47,9,closed,9
554,47,10,closed,10
555,47,11,closed,11
556,47,12,closed,12
557,47,13,closed,13
558,47,14,closed,14
559,47,15,closed,15
560,47,16,open,16
