594,41,2,closed,2
595,41,3,closed,3
596,41,4,open,4
597,41,5,closed,5
598,41,6,closed,6
599,41,7,closed,7
600,41,8,closed,8
601,41,9,closed,9
602,41,10,closed,10
603,41,11,closed,11
604,41,12,open,12
605,41,13,closed,13
606,41,14,closed,14
607,41,15,closed,15
608,41,16,closed,16
609,42,1,closed,1
610,42,2,closed,2
611,42,3,closed,3
612,42,4,open,4
613,42,5,closed,5
614,42,6,closed,6
615,42,7,open,7
616,42,8,closed,8
617,42,9,closed,9
618,42,10,closed,10
619,42,11,closed,11
620,42,12,closed,12
621,42,13,closed,13
622,42,14,closed,14
623,42,15,closed,15
624,42,16,open,16
625,43,1,closed,1
626,43,2,closed,2
627,43,3,closed,3
628,43,4,closed,4
629,43,5,closed,5
630,43,6,open,6
631,43,7,open,7
632,43,8,closed,8
633,43,9,closed,9
634,43,10,closed,10
635,43,11,closed,11
636,43,12,closed,12
637,43,13,closed,13
638,43,14,closed,14
639,43,15,closed,15
640,43,16,open,16
641,46,1,closed,1
642,46,2,open,2
643,46,3,closed,3
644,46,4,closed,4
645,46,5,closed,5
646,46,6,open,6
647,46,7,closed,7
648,46,8,closed,8
649,46,9,closed,9
650,46,10,closed,10
651,46,11,closed,11
652,46,12,closed,12
653,46,13,open,13
654,46,14,closed,14
655,46,15,open,15
656,46,16,closed,16
657,47,1,closed,1
658,47,2,closed,2
659,47,3,closed,3
660,47,4,closed,4
661,47,5,closed,5
662,47,6,closed,6
663,47,7,closed,7
664,47,8,closed,8
665,47,9,closed,9
666,47,10,closed,10
667,47,11,closed,11
668,47,12,closed,12
669,47,13,closed,13
670,47,14,closed,14
671,47,15,closed,15
672,47,16,closed,16
673,48,1,closed,1
674,48,2,closed,2
675,48,3,closed,3
676,48,4,open,4
677,48,5,closed,5
678,48,6,closed,6
679,48,7,closed,7
680,48,8,closed,8
681,48,9,closed,9
682,48,10,closed,10
683,48,11,closed,11
684,48,12,closed,12
685,48,13,open,13
686,48,14,closed,14
687,48,15,closed,15
688,48,16,closed,16
689,49,1,closed,1
690,49,2,closed,2
691,49,3,closed,3
692,49,4,open,4
693,49,5,closed,5
694,49,6,closed,6
695,49,7,closed,7
696,49,8,closed,8
697,49,9,closed,9
698,49,10,closed,10
699,49,11,closed,11
700,49,12,open,12
701,49,13,closed,13
702,49,14,closed,14
703,49,15,closed,15
704,49,16,open,16
705,50,1,closed,1
706,50,2,closed,2
707,50,3,closed,3
708,50,4,closed,4
709,50,5,closed,5
710,50,6,open,6
711,50,7,open,7
712,50,8,closed,8
713,50,9,closed,9
714,50,10,closed,10
715,50,11,closed,11
716,50,12,closed,12
717,50,13,closed,13
718,50,14,closed,14
719,50,15,closed,15
720,50,16,open,16
721,51,1,closed,1
722,51,2,open,2
723,51,3,closed,3
724,51,4,closed,4
725,51,5,closed,5
726,51,6,open,6
727,51,7,closed,7
728,51,8,closed,8
729,51,9,closed,9
730,51,10,closed,10
731,51,11,closed,11
732,51,12,closed,12
733,51,13,open,13
734,51,14,closed,14
735,51,15,open,15
736,51,16,closed,16
737,52,1,closed,1
738,52,2,closed,2
739,52,3,closed,3
740,52,4,closed,4
741,52,5,closed,5
742,52,6,closed,6
743,52,7,closed,7
744,52,8,closed,8
745,52,9,closed,9
746,52,10,closed,10
747,52,11,closed,11
748,52,12,closed,12
749,52,13,closed,13
750,52,14,closed,14
751,52,15,closed,15
752,52,16,closed,16
753,53,1,closed,1
754,53,2,closed,2
755,53,3,closed,3
756,53,4,open,4
757,53,5,closed,5
758,53,6,closed,6
759,53,7,closed,7
760,53,8,closed,8
761,53,9,closed,9
762,53,10,closed,10
763,53,11,closed,11
764,53,12,closed,12
765,53,13,open,13
766,53,14,closed,14
767,53,15,closed,15
768,53,16,closed,16
769,54,1,closed,1
770,54,2,closed,2
771,54,3,closed,3
772,54,4,open,4
773,54,5,closed,5
774,54,6,closed,6
775,54,7,closed,7
776,54,8,closed,8
777,54,9,closed,9
778,54,10,closed,10
779,54,11,closed,11
780,54,12,open,12
781,54,13,closed,13
782,54,14,closed,14
783,54,15,closed,15
784,54,16,closed,16
785,55,1,closed,1
786,55,2,open,2
787,55,3,open,3
788,55,4,closed,4
789,55,5,closed,5
790,55,6,closed,6
791,55,7,closed,7
792,55,8,closed,8
793,55,9,closed,9
794,55,10,closed,10
795,55,11,closed,11
796,55,12,closed,12
797,55,13,closed,13
798,55,14,closed,14
799,55,15,closed,15
800,55,16,closed,16
801,56,1,closed,1
802,56,2,open,2
803,56,3,open,3
804,56,4,closed,4
805,56,5,closed,5
806,56,6,closed,6
807,56,7,closed,7
808,56,8,closed,8
809,56,9,closed,9
810,56,10,closed,10
811,56,11,closed,11
812,56,12,closed,12
813,56,13,closed,13
814,56,14,open,14
815,56,15,open,15
816,56,16,closed,16
817,57,1,open,1
818,57,2,open,2
819,57,3,open,3
820,57,4,closed,4
821,57,5,closed,5
822,57,6,closed,6
823,57,7,closed,7
824,57,8,closed,8
825,57,9,closed,9
826,57,10,closed,10
827,57,11,closed,11
828,57,12,closed,12
829,57,13,open,13
830,57,14,open,14
831,57,15,open,15
832,57,16,closed,16
833,58,1,closed,1
834,58,2,closed,2
835,58,3,closed,3
836,58,4,open,4
837,58,5,closed,5
838,58,6,closed,6
